STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       1443;20201108;    3;   3.1;   0.9;    3;   0.0;   6;    1.433;   0;   6.9;   9.3;  996.11;    7.4;   90.46;   13.6;    2.8;    0.8;eor
       1443;20201109;    3;   3.0;   0.9;    3;   0.0;   0;    7.767;   0;   2.6;  10.6;  995.73;   10.3;   86.00;   17.3;    5.6;    1.9;eor
       1443;20201110;    3;   3.5;   1.0;    3;   0.0;   4;    0.700;   0;   7.4;   9.9;  998.15;    7.0;   98.13;   10.4;    3.5;    0.6;eor
       1443;20201111;    3;   3.3;   1.2;    3;   0.0;   6;    0.000;   0;   8.0;  10.9;  996.92;    8.7;   96.42;   10.6;    7.4;    7.4;eor
       1443;20201112;    3;  11.3;   2.6;    3;   0.0;   6;    0.800;   0;   7.3;  10.2;  993.73;   10.2;   83.13;   14.4;    5.2;    1.6;eor
       1443;20201113;    3;   6.7;   1.3;    3;   0.0;   6;    2.050;   0;   7.0;  10.1;  992.96;   10.7;   80.21;   17.9;    3.2;    0.1;eor
       1443;20201114;    3;   9.3;   2.4;    3;   0.0;   0;    7.700;   0;   6.2;  10.0;  991.58;   12.6;   69.92;   18.7;    6.1;    1.6;eor
       1443;20201115;    3;  16.3;   3.5;    3;   3.9;   6;    6.317;   0;   7.3;  10.2;  985.85;   14.6;   62.79;   19.7;    7.4;    3.8;eor
       1443;20201116;    3;  12.6;   5.6;    3;   0.0;   0;    1.583;   0;   7.5;   9.8;  992.62;   11.3;   72.67;   14.8;   10.1;    8.3;eor
       1443;20201117;    3;   6.1;   2.0;    3;   0.0;   0;    5.817;   0;   7.9;   8.8; 1000.37;    9.4;   75.21;   13.5;    3.2;   -0.4;eor
       1443;20201118;    3;  10.2;   1.0;    3;   0.0;   0;    7.467;   0;   0.6;   8.1;  997.75;    7.2;   80.79;   16.0;    1.0;   -1.9;eor
       1443;20201119;    3;  15.1;   4.8;    3;   4.6;   6;    1.250;   0;   6.4;   8.9;  998.19;   11.1;   68.29;   15.6;    7.2;    5.2;eor
       1443;20201120;    3;   6.2;   1.7;    3;   0.0;   6;    2.850;   0;   4.3;   7.3; 1005.43;    5.0;   83.96;    8.6;   -1.4;   -4.7;eor
       1443;20201121;    3;   3.5;   1.1;    3;   0.0;   0;    6.433;   0;   3.5;   5.3; 1005.26;   -0.4;   88.92;    4.2;   -3.7;   -6.5;eor
       1443;20201122;    3;   3.1;   1.0;    3;   0.0;   0;    5.533;   0;   6.4;   5.5; 1001.05;    1.4;   81.46;    7.5;   -3.5;   -6.1;eor
       1443;20201123;    3;   3.7;   0.9;    3;   0.0;   0;    1.850;   0;   5.8;   6.3; 1000.83;    3.7;   79.79;    9.0;   -0.6;   -3.3;eor
       1443;20201124;    3;   4.3;   1.1;    3;   0.0;   0;    7.250;   0;   2.9;   6.4;  996.33;    1.6;   92.42;    7.6;   -2.3;   -5.2;eor
       1443;20201125;    3;   3.7;   1.1;    3;   0.0;   0;    2.150;   0;   7.2;   6.4;  992.76;    1.0;   97.67;    4.3;   -1.3;   -1.1;eor
       1443;20201126;    3;   2.6;   0.9;    3;   0.0;   0;    7.217;   0;   2.1;   6.1;  993.95;    1.3;   90.96;    9.1;   -2.6;   -4.8;eor
       1443;20201127;    3;   2.8;   1.0;    3;   0.0;   0;    4.367;   0;   4.8;   6.6;  991.68;    2.5;   89.96;    8.6;   -2.3;   -4.7;eor
       1443;20201128;    3;   4.2;   1.4;    3;   0.0;   0;    0.000;   0;   8.0;   6.3;  990.56;    0.7;   98.58;    1.5;    0.1;    0.3;eor
       1443;20201129;    3;   3.8;   1.2;    3;   0.0;   0;    3.633;   0;   4.8;   5.7;  993.95;    0.6;   88.83;    4.9;   -4.0;   -7.0;eor
       1443;20201130;    3;   4.4;   1.2;    3;   5.6;   8;    6.700;   0;   2.3;   4.5;  997.12;   -1.4;   82.63;    3.4;   -6.2;   -9.2;eor
       1443;20201201;    3;  13.1;   2.7;    3;   4.4;   8;    0.000;   0;   7.7;   6.4;  989.22;    2.2;   88.79;    4.1;    0.4;   -1.0;eor
       1443;20201202;    3;   4.9;   1.6;    3;   0.0;   0;    0.117;   0;   7.9;   6.6;  986.91;    2.1;   92.17;    4.3;    0.8;   -0.6;eor
       1443;20201203;    3;   7.5;   2.3;    3;   0.2;   6;    2.300;   0;   7.6;   5.8;  976.20;    3.5;   73.96;    6.9;    0.7;   -0.2;eor
       1443;20201204;    3;  14.1;   2.2;    3;   8.7;   8;    0.000;   0;   7.7;   7.0;  962.35;    5.6;   78.29;    9.0;    2.9;    1.9;eor
       1443;20201205;    3;   6.7;   2.0;    3;   2.7;   6;    0.183;   0;   7.5;   7.2;  970.25;    3.5;   91.50;    5.2;    1.9;    0.3;eor
       1443;20201206;    3;   4.0;   1.1;    3;   2.0;   6;    0.000;   0;   7.5;   7.5;  971.60;    3.9;   92.50;    4.9;    3.1;    2.8;eor
       1443;20201207;    3;   7.7;   1.9;    3;   0.0;   6;    3.100;   0;   6.0;   6.8;  972.75;    3.8;   84.88;    6.8;   -1.5;   -4.2;eor
       1443;20201208;    3;   4.2;   1.3;    3;   0.3;   6;    2.783;   0;   7.4;   6.1;  974.34;    1.0;   93.17;    2.5;   -1.8;   -4.3;eor
       1443;20201209;    3;   5.2;   1.4;    3;   1.4;   8;    0.000;   0;   7.9;   6.6;  981.84;    2.0;   93.21;    3.0;    1.0;    0.6;eor
       1443;20201210;    3;   3.0;   1.0;    3;   0.0;   6;    0.000;   0;   6.2;   5.9;  978.99;    0.8;   90.38;    2.7;   -3.1;   -6.0;eor
       1443;20201211;    3;   9.9;   1.3;    3;   4.6;   6;    0.783;   0;   7.2;   6.3;  970.65;    1.6;   89.92;    8.4;   -4.2;   -6.7;eor
       1443;20201212;    3;  10.9;   4.6;    3;   7.0;   6;    1.000;   0;   7.8;   8.7;  972.00;    7.9;   82.08;    9.4;    5.9;    4.4;eor
       1443;20201213;    3;   8.3;   2.7;    3;   0.6;   6;    2.283;   0;   7.5;   8.1;  984.56;    6.3;   84.92;    8.1;    0.9;   -2.2;eor
       1443;20201214;    3;   3.0;   0.9;    3;   0.2;   6;    4.500;   0;   6.5;   7.0;  984.60;    3.7;   88.13;    9.6;   -1.3;   -3.5;eor
       1443;20201215;    3;   6.9;   1.4;    3;   7.0;   6;    0.000;   0;   7.9;   9.5;  985.74;    7.0;   94.08;   11.1;    4.0;    2.1;eor
       1443;20201216;    3;   3.6;   0.9;    3;   0.0;   6;    1.750;   0;   7.7;   9.3;  989.57;    6.3;   97.13;   10.8;    2.5;   -0.2;eor
       1443;20201217;    3;   9.3;   1.8;    3;   0.0;   6;    0.467;   0;   7.5;   8.9;  994.67;    7.7;   85.21;   12.4;    0.9;   -1.5;eor
       1443;20201218;    3;   3.9;   1.1;    3;   0.0;   0;    4.583;   0;   5.0;   9.1;  995.34;    6.5;   93.54;   11.4;    2.9;   -0.4;eor
       1443;20201219;    3;   4.7;   1.0;    3;   0.3;   6;    0.400;   0;   6.3;   8.3;  991.36;    5.5;   91.79;    8.2;    1.1;   -2.0;eor
       1443;20201220;    3;   7.6;   2.1;    3;   0.3;   6;    0.000;   0;   7.9;   9.5;  993.12;    8.8;   83.92;   11.4;    5.7;    5.0;eor
       1443;20201221;    3;  14.7;   3.1;    3;   4.2;   6;    0.000;   0;   7.7;   9.2;  993.57;    8.7;   81.50;   12.5;    4.0;    0.7;eor
       1443;20201222;    3;  15.6;   6.7;    3;   0.0;   6;    0.067;   0;   8.0;  12.3;  992.60;   14.1;   76.46;   15.4;   11.8;   10.9;eor
       1443;20201223;    3;  13.4;   4.1;    3;   2.5;   6;    0.217;   0;   7.9;  11.4;  988.02;   13.4;   74.33;   15.7;   11.1;    9.4;eor
       1443;20201224;    3;  19.4;   6.5;    3;   7.2;   8;    0.000;   0;   7.5;   8.0;  985.21;    8.0;   74.75;   11.4;    2.0;    1.7;eor
       1443;20201225;    3;   5.9;   1.6;    3;   0.2;   8;    0.033;   0;   7.1;   6.4;  992.71;    2.2;   89.63;    3.5;   -2.0;   -4.3;eor
       1443;20201226;    3;   6.2;   1.8;    3;   0.0;   7;    3.250;   0;   5.4;   5.1;  996.74;    0.4;   81.71;    4.3;   -2.2;   -4.5;eor
       1443;20201227;    3;  19.2;   5.5;    3;  13.0;   6;    0.000;   0;   7.8;   5.3;  971.64;    4.2;   63.79;   10.1;   -1.9;   -3.4;eor
       1443;20201228;    3;  20.9;   5.2;    3;   5.5;   6;    0.683;   0;   6.6;   6.7;  954.05;    5.4;   74.54;    8.3;    2.1;   -1.4;eor
       1443;20201229;    3;  19.5;   6.5;    3;   0.0;   6;    3.117;   0;   7.5;   6.4;  964.72;    5.9;   69.13;    7.4;    4.7;    2.9;eor
       1443;20201230;    3;  10.9;   4.7;    3;   0.0;   6;    0.083;   0;   7.5;   6.3;  976.89;    4.6;   74.63;    5.6;    3.1;   -0.9;eor
       1443;20201231;    3;   7.5;   2.5;    3;   4.5;   8;    0.000;   0;   7.4;   6.1;  977.34;    3.9;   75.54;    6.3;    0.3;   -2.6;eor
       1443;20210101;    3;   5.7;   1.6;    3;   0.6;   8;    0.000;   0;   7.9;   6.6;  980.04;    2.8;   88.83;    4.9;    0.8;    0.0;eor
       1443;20210102;    3;   5.8;   2.0;    3;   0.0;   8;    0.000;   0;   8.0;   5.7;  982.51;    1.8;   81.79;    2.9;    0.9;    0.6;eor
       1443;20210103;    3;   3.6;   1.5;    3;   0.0;   8;    0.000;   0;   7.9;   5.7;  982.75;    0.8;   88.33;    1.5;    0.1;   -0.2;eor
       1443;20210104;    3;   7.2;   1.6;    3;   0.0;   0;    0.000;   0;   7.8;   5.6;  983.02;    1.4;   83.67;    2.8;    0.2;   -0.2;eor
       1443;20210105;    3;   7.2;   1.5;    3;   0.6;   8;    0.000;   0;   8.0;   5.1;  983.44;    1.1;   77.21;    1.8;    0.3;   -0.2;eor
       1443;20210106;    3;   5.3;   1.6;    3;   3.3;   8;    0.000;   0;   7.9;   5.9;  985.05;    0.6;   92.21;    1.0;    0.2;   -0.2;eor
       1443;20210107;    3;   4.0;   1.6;    3;   0.0;   8;    0.000;   0;   7.8;   6.0;  986.86;    1.6;   87.58;    2.9;    0.2;   -2.2;eor
       1443;20210108;    3;   3.7;   0.9;    3;   0.0;   7;    1.050;   0;   5.4;   5.3;  988.53;    0.0;   87.21;    3.9;   -4.7;   -7.1;eor
       1443;20210109;    3;   7.9;   1.6;    3;   0.0;   0;    4.367;   0;   5.6;   4.6;  991.80;   -1.1;   82.21;    3.2;   -5.6;   -7.6;eor
       1443;20210110;    3;   7.4;   2.0;    3;   0.0;   0;    6.983;   0;   0.0;   3.8;  993.28;   -2.2;   74.33;    3.4;   -7.7;   -9.7;eor
       1443;20210111;    3;   5.4;   1.3;    3;   0.0;   0;    7.033;   0;   2.1;   3.5;  994.40;   -3.3;   74.58;    0.9;   -8.3;  -10.8;eor
       1443;20210112;    3;  16.8;   7.1;    3;   3.2;   6;    0.000;   0;   7.6;   5.9;  988.93;    2.5;   79.21;    4.0;   -3.9;   -6.4;eor
       1443;20210113;    3;  13.8;   3.5;    3;  19.0;   8;    2.000;   0;   7.8;   7.0;  990.78;    3.6;   87.63;    7.4;   -0.9;   -2.3;eor
       1443;20210114;    3;  11.6;   1.9;    3;  24.9;   8;    0.000;   0;   7.5;   6.6;  988.77;    1.5;   96.50;    7.3;    0.1;    0.0;eor
       1443;20210115;    3;   4.7;   1.3;    3;   1.0;   8;    4.317;  18;   3.9;   5.2;  993.07;   -1.7;   94.17;    1.0;  -10.9;   -3.4;eor
       1443;20210116;    3;   6.4;   1.5;    3;   3.4;   8;    0.883;  16;   6.8;   4.0;  997.72;   -4.7;   90.71;   -1.3;  -10.7;   -4.1;eor
       1443;20210117;    3;  10.0;   2.7;    3;   3.8;   8;    0.000;  17;   7.9;   6.0;  992.25;    1.3;   89.46;    2.5;   -1.5;   -0.7;eor
       1443;20210118;    3;   8.3;   2.5;    3;   0.0;   8;    0.000;   9;   8.0;   5.9;  998.61;    2.5;   80.79;    3.8;    1.0;   -1.9;eor
       1443;20210119;    3;  14.1;   4.8;    3;   0.1;   8;    0.217;   7;   8.0;   4.9;  990.90;    3.6;   62.42;    7.0;   -1.3;   -4.4;eor
       1443;20210120;    3;   5.7;   1.0;    3;   0.0;   6;    0.100;   3;   8.0;   6.1;  979.68;    2.9;   81.54;    9.0;   -1.4;   -5.4;eor
       1443;20210121;    3;  16.4;   5.6;    3;   2.2;   6;    0.083;   2;   7.8;   7.7;  973.10;   11.4;   56.54;   13.8;    4.5;    1.0;eor
       1443;20210122;    3;  18.5;   5.6;    3;  17.6;   8;    1.783;   0;   7.8;   8.0;  967.52;    9.3;   70.42;   15.5;    0.2;    0.0;eor
       1443;20210123;    3;  12.6;   3.0;    3;   4.9;   6;    1.450;   1;   7.8;   6.5;  970.07;    3.8;   81.17;    6.5;    0.2;    0.0;eor
       1443;20210124;    3;  12.7;   4.6;    3;   1.7;   8;    3.750;   0;   6.8;   5.1;  973.75;    2.6;   68.88;    4.6;    1.1;   -0.7;eor
       1443;20210125;    3;  11.1;   3.8;    3;   1.1;   8;    0.250;   0;   7.8;   5.9;  977.61;    2.2;   82.83;    3.9;   -0.3;   -3.4;eor
       1443;20210126;    3;  12.5;   4.6;    3;   0.0;   8;    2.750;   0;   7.2;   5.3;  992.74;    1.9;   76.08;    4.0;   -2.2;   -4.3;eor
       1443;20210127;    3;  11.6;   3.5;    3;   5.9;   8;    0.000;   0;   7.7;   5.8;  989.12;    2.3;   80.08;    5.7;   -1.1;   -3.0;eor
       1443;20210128;    3;  15.9;   5.6;    3;  17.8;   6;    0.000;   0;   7.7;  10.5;  981.22;    9.5;   87.38;   12.4;    4.8;    3.9;eor
       1443;20210129;    3;  15.3;   5.8;    3;   7.2;   6;    0.200;   0;   7.9;  10.0;  976.59;    9.9;   81.63;   12.2;    7.5;    6.3;eor
       1443;20210130;    3;  11.0;   4.3;    3;   7.2;   6;    0.000;   0;   7.6;   9.0;  972.74;    8.4;   81.83;    9.6;    5.4;    5.2;eor
       1443;20210131;    3;   4.8;   1.6;    3;   4.3;   6;    0.000;   0;   8.0;   7.6;  970.99;    3.6;   96.63;    5.4;    2.2;    2.3;eor
       1443;20210201;    3;  11.5;   3.6;    3;   7.7;   6;    0.000;   0;   7.9;   9.6;  968.03;    8.5;   86.33;   10.6;    4.0;    4.0;eor
       1443;20210202;    3;  15.6;   5.8;    3;   7.0;   6;    0.067;   0;   7.8;  10.5;  977.94;   11.2;   78.29;   13.5;    7.9;    6.1;eor
       1443;20210203;    1;  15.6;   5.8;    1;   2.7;   6;    0.100;   0;   7.7;  10.8;  977.72;   12.3;   75.58;   14.0;    9.3;    8.3;eor
       1443;20210204;    1;  10.6;   2.0;    1;   0.1;   6;    5.217;   0;   6.6;   8.7;  986.39;    9.0;   76.50;   13.0;    2.7;   -0.7;eor
       1443;20210205;    1;   7.1;   1.4;    1;   1.9;   6;    0.717;   0;   7.9;  10.0;  983.98;    8.8;   89.21;   13.6;    6.0;    4.5;eor
       1443;20210206;    1;   7.9;   1.5;    1;   0.2;   6;    0.000;   0;   7.8;   9.9;  976.83;    7.4;   96.71;    8.3;    6.6;    6.1;eor
       1443;20210207;    1;  11.5;   3.7;    1;   3.1;   6;    0.000;   0;   7.9;   8.3;  969.33;    6.8;   83.67;    9.9;    4.8;    3.3;eor
       1443;20210208;    1;   9.9;   3.0;    1;   1.5;   8;    0.000;   0;   7.3;   6.1;  969.27;    2.2;   86.04;    4.9;    0.1;   -0.1;eor
       1443;20210209;    1;   6.3;   2.0;    1;   2.6;   8;    0.000;   0;   8.0;   5.3;  974.05;   -0.7;   91.54;    0.6;   -4.4;   -3.8;eor
       1443;20210210;    1;   7.6;   2.6;    1;   4.5;   7;    0.000;   2;   7.8;   3.5;  978.84;   -5.7;   86.67;   -4.2;   -6.9;   -5.7;eor
       1443;20210211;    1;   8.4;   2.3;    1;   0.0;   0;    8.350;   6;   3.2;   2.7;  996.05;   -5.3;   67.63;   -0.8;  -12.1;  -12.7;eor
       1443;20210212;    1;  11.3;   2.1;    1;   0.0;   0;    8.600;   5;   5.2;   2.5;  997.50;   -6.1;   66.71;    0.4;  -13.7;  -20.0;eor
       1443;20210213;    1;  10.8;   3.1;    1;   0.0;   0;    8.733;   5;   0.0;   1.8; 1003.50;   -3.3;   38.88;    1.5;  -10.1;  -17.4;eor
       1443;20210214;    1;   4.5;   1.2;    1;   0.0;   0;    8.317;   5;   4.9;   2.5; 1007.40;   -6.3;   66.54;    0.3;  -14.5;  -21.0;eor
       1443;20210215;    1;  10.1;   1.8;    1;   0.6;   6;    0.000;   5;   7.9;   4.5; 1002.28;    0.6;   69.67;    8.1;   -8.2;  -14.3;eor
       1443;20210216;    1;  11.7;   2.9;    1;   0.1;   6;    2.967;   0;   7.9;   7.6;  992.91;    8.9;   66.00;   13.5;    4.4;    1.5;eor
       1443;20210217;    1;  11.3;   4.2;    1;   0.0;   0;    3.067;   0;   7.2;   8.2;  993.42;    8.9;   71.92;   12.5;    0.8;   -2.6;eor
       1443;20210218;    1;  12.8;   1.5;    1;   1.7;   6;    3.683;   0;   7.8;   7.4;  987.82;    6.5;   77.54;   14.2;   -1.2;   -4.2;eor
       1443;20210219;    1;  10.7;   2.7;    1;   0.0;   6;    3.717;   0;   7.7;   9.3;  990.66;   10.0;   75.79;   14.7;    3.5;    0.0;eor
       1443;20210220;    1;   4.2;   0.9;    1;   0.0;   0;    9.000;   0;   7.1;   8.0;  989.44;    8.3;   75.96;   19.2;    0.5;   -2.1;eor
       1443;20210221;    1;   4.1;   1.0;    1;   0.0;   0;    9.183;   0;   0.5;   7.1;  988.94;    7.9;   69.67;   18.0;   -0.4;   -3.4;eor
       1443;20210222;    1;   3.5;   1.0;    1;   0.0;   0;    5.600;   0;   5.3;   7.6;  994.14;    7.9;   73.67;   17.2;    0.1;   -3.4;eor
       1443;20210223;    1;   5.7;   1.1;    1;   0.0;   0;    8.283;   0;   0.3;   8.6; 1005.10;   10.1;   71.46;   19.1;    2.4;   -1.5;eor
       1443;20210224;    1;   5.0;   0.8;    1;   0.0;   0;    7.917;   0;   0.0;   8.9; 1004.28;   11.1;   69.96;   21.4;    3.6;   -0.2;eor
       1443;20210225;    1;   8.3;   1.5;    1;   0.0;   0;    9.217;   0;   0.2;   7.1; 1001.02;   11.3;   58.42;   21.4;    2.6;   -1.8;eor
       1443;20210226;    1;   9.0;   2.3;    1;   0.0;   6;    6.050;   0;   5.7;   7.7; 1002.12;    8.8;   69.42;   17.3;    3.1;   -1.3;eor
       1443;20210227;    1;  10.1;   2.9;    1;   0.0;   0;    9.450;   0;   2.4;   6.1; 1005.11;    7.3;   61.79;   12.0;    0.6;   -4.4;eor
       1443;20210228;    1;   6.6;   2.3;    1;   0.0;   0;    9.517;   0;   0.0;   6.0; 1003.20;    4.5;   71.54;   11.1;   -0.2;   -4.5;eor
       1443;20210301;    1;   5.3;   1.0;    1;   0.0;   0;    9.550;   0;   0.0;   6.1; 1001.58;    4.5;   74.13;   12.0;   -2.2;   -6.8;eor
       1443;20210302;    1;   4.3;   1.0;    1;   0.0;   0;    9.517;   0;   2.0;   6.4; 1002.22;    6.7;   68.92;   16.7;   -1.4;   -5.8;eor
       1443;20210303;    1;   6.8;   1.1;    1;   0.0;   0;    0.000;   0;   8.0;   6.7; 1000.67;    8.5;   63.46;   15.2;    2.7;   -1.3;eor
       1443;20210304;    1;  10.9;   3.8;    1;   2.6;   6;    4.617;   0;   7.7;   7.4;  992.66;   10.9;   57.96;   14.8;    7.7;    3.6;eor
       1443;20210305;    1;   9.0;   2.7;    1;   0.0;   6;    0.017;   0;   7.4;   7.2;  994.75;    5.4;   79.71;    8.2;    2.2;   -2.8;eor
       1443;20210306;    1;   9.0;   2.9;    1;   0.0;   0;    9.900;   0;   0.0;   4.8;  999.00;    3.8;   60.79;    9.5;   -2.4;   -6.5;eor
       1443;20210307;    1;   7.2;   1.4;    1;   0.0;   0;    8.517;   0;   4.2;   5.6;  993.84;    4.5;   66.13;   11.7;   -2.0;   -6.3;eor
       1443;20210308;    1;   8.4;   2.0;    1;   0.0;   0;    9.483;   0;   1.9;   4.9;  991.35;    2.5;   69.46;    9.3;   -3.1;   -7.6;eor
       1443;20210309;    1;   5.5;   1.3;    1;   0.0;   6;    7.517;   0;   7.0;   4.9;  990.26;    3.2;   65.58;    9.3;   -3.7;   -7.7;eor
       1443;20210310;    1;   7.3;   2.0;    1;   0.0;   6;    7.333;   0;   7.8;   5.8;  990.95;    7.5;   57.58;   12.1;    2.5;   -0.5;eor
       1443;20210311;    1;  16.3;   6.5;    1;   8.3;   6;    0.000;   0;   7.7;   8.8;  982.79;   11.3;   65.79;   14.6;    6.7;    5.0;eor
       1443;20210312;    1;  16.9;   5.9;    1;   0.1;   6;    4.717;   0;   6.7;   7.1;  986.49;    8.5;   64.83;   11.1;    5.6;    3.8;eor
       1443;20210313;    1;  21.0;   8.3;    1;   9.4;   8;    0.000;   0;   7.8;   7.2;  980.82;    8.1;   67.54;   12.3;    4.2;    3.2;eor
       1443;20210314;    1;  13.0;   5.0;    1;   4.9;   6;    0.083;   0;   7.7;   6.9;  986.18;    4.7;   80.58;    6.1;    3.2;    2.1;eor
       1443;20210315;    1;  13.9;   4.2;    1;   4.5;   6;    1.100;   0;   7.7;   7.2;  987.80;    5.4;   80.21;    8.7;    3.2;   -0.1;eor
       1443;20210316;    1;   8.6;   2.5;    1;   2.4;   6;    0.450;   0;   7.8;   6.4;  995.72;    5.1;   73.38;    7.9;    3.5;    2.2;eor
       1443;20210317;    1;   7.2;   1.6;    1;   3.1;   8;    0.733;   0;   7.5;   7.0;  994.56;    3.7;   88.33;    7.3;    1.6;    0.9;eor
       1443;20210318;    1;   7.5;   1.7;    1;   0.1;   8;    2.717;   0;   7.3;   5.7;  993.90;    2.6;   78.50;    6.4;   -1.6;   -4.0;eor
       1443;20210319;    1;  10.4;   1.9;    1;   2.1;   8;    0.767;   0;   6.4;   5.9;  990.80;    1.8;   84.96;    4.6;   -1.5;   -4.6;eor
       1443;20210320;    1;  10.0;   2.3;    1;   0.0;   0;    8.767;   0;   4.5;   4.4;  997.19;    1.6;   67.00;    6.3;   -4.6;   -7.4;eor
       1443;20210321;    1;   5.2;   1.6;    1;   0.0;   6;    0.000;   0;   7.8;   5.0;  994.07;    3.4;   64.04;    5.7;   -1.1;   -4.1;eor
       1443;20210322;    1;   6.8;   1.6;    1;   0.0;   0;    0.000;   0;   7.5;   5.8;  995.01;    3.3;   75.96;    6.2;   -1.2;   -3.8;eor
       1443;20210323;    1;   7.6;   1.7;    1;   0.0;   0;    5.000;   0;   6.0;   6.4;  997.22;    6.0;   70.00;   11.5;    0.4;   -3.6;eor
       1443;20210324;    1;   4.7;   1.1;    1;   0.0;   0;   11.100;   0;   0.3;   6.6;  995.90;    7.2;   68.92;   17.1;   -1.7;   -5.1;eor
       1443;20210325;    1;   9.8;   1.9;    1;   0.0;   0;    8.067;   0;   7.1;   7.1;  993.41;    9.4;   63.50;   17.5;    0.7;   -3.8;eor
       1443;20210326;    1;   9.4;   2.2;    1;   7.2;   6;    7.850;   0;   4.9;   8.3;  991.63;   11.4;   63.50;   18.0;    2.2;   -1.8;eor
       1443;20210327;    1;  13.0;   4.3;    1;   0.0;   0;    7.633;   0;   5.7;   6.8;  997.85;    9.6;   57.79;   12.3;    3.6;   -1.8;eor
       1443;20210328;    1;   6.7;   1.8;    1;   0.0;   0;   11.167;   0;   5.4;   6.1; 1002.41;    8.9;   57.54;   16.8;   -0.5;   -3.9;eor
       1443;20210329;    1;   3.8;   1.1;    1;   0.0;   0;   11.250;   0;   6.9;   5.8; 1003.65;   12.2;   45.71;   22.0;    2.1;   -2.7;eor
       1443;20210330;    1;   5.2;   1.1;    1;   0.0;   0;   11.317;   0;   0.8;   7.5; 1001.57;   13.4;   51.92;   22.7;    3.8;   -1.4;eor
       1443;20210331;    1;   4.0;   1.0;    1;   0.0;   0;   11.167;   0;   0.9;   8.2;  995.18;   15.5;   52.63;   26.2;    5.1;    0.3;eor
       1443;20210401;    1;   7.0;   1.6;    1;   0.0;   0;   10.550;   0;   1.0;   8.7;  990.81;   16.5;   49.79;   25.3;    7.1;    2.7;eor
       1443;20210402;    1;   9.6;   2.9;    1;   0.0;   0;   11.117;   0;   0.1;   7.6;  990.94;   10.3;   61.67;   15.4;    4.0;   -1.0;eor
       1443;20210403;    1;  10.7;   2.7;    1;   0.0;   0;    7.700;   0;   3.8;   5.3;  994.38;    6.9;   55.63;   11.9;    1.3;   -3.6;eor
       1443;20210404;    1;  10.3;   2.5;    1;   0.0;   0;   11.583;   0;   0.0;   5.5;  992.67;    6.9;   57.71;   14.4;   -1.2;   -5.5;eor
       1443;20210405;    1;  20.7;   4.0;    1;   1.8;   8;    2.067;   0;   6.4;   6.0;  985.05;    5.9;   67.46;   13.5;    0.0;   -4.0;eor
       1443;20210406;    1;   9.4;   2.5;    1;   0.6;   7;    2.967;   0;   5.8;   4.6;  987.37;    1.7;   67.08;    5.5;   -2.4;   -6.0;eor
       1443;20210407;    1;  11.5;   3.3;    1;   0.5;   8;    1.150;   0;   7.6;   4.8;  992.99;    2.4;   67.13;    5.4;   -0.7;   -0.9;eor
       1443;20210408;    1;   8.7;   2.6;    1;   0.0;   0;    8.883;   0;   4.3;   4.2;  995.89;    6.2;   45.58;   11.5;   -0.2;   -4.4;eor
       1443;20210409;    1;  12.8;   3.4;    1;   0.1;   6;    5.050;   0;   8.0;   5.6;  989.05;   10.0;   49.13;   18.0;   -0.8;   -4.7;eor
       1443;20210410;    1;  14.5;   4.0;    1;   0.3;   6;    6.067;   0;   7.9;   7.3;  985.61;   14.2;   46.13;   18.8;    9.0;    7.3;eor
       1443;20210411;    1;  11.5;   3.3;    1;  22.5;   8;    2.700;   0;   7.7;   9.4;  983.53;   12.6;   66.13;   19.9;    3.2;    3.4;eor
       1443;20210412;    1;   8.2;   1.9;    1;   0.8;   8;    3.167;   0;   5.8;   6.0;  997.92;    4.2;   74.79;    9.1;   -0.3;   -3.5;eor
       1443;20210413;    1;   9.1;   2.0;    1;   1.7;   8;    3.467;   0;   5.5;   5.8; 1001.09;    3.0;   76.79;    8.2;   -1.4;   -4.6;eor
       1443;20210414;    1;  13.4;   2.3;    1;   0.0;   6;    3.783;   0;   4.3;   5.0;  998.65;    3.4;   66.92;    9.5;   -3.1;   -6.2;eor
       1443;20210415;    1;  10.1;   2.4;    1;   0.0;   6;    5.400;   0;   5.2;   5.1;  996.84;    4.0;   65.25;   10.3;   -1.5;   -5.3;eor
       1443;20210416;    1;  10.8;   2.6;    1;   0.0;   0;    8.800;   0;   3.0;   4.8;  994.45;    4.0;   61.92;   10.0;   -2.7;   -7.0;eor
